seq1,median_similarity
"CP000578.1:c343169-343120 Cereibacter sphaeroides ATCC 17029 chromosome 2, complete sequence FORWARD",0.3716867680602584
"CP000628.1:1499310-1499419 Agrobacterium radiobacter K84 chromosome 1, complete sequence FORWARD",0.8844435295853472
"CP000644.1:c4016040-4015954 Aeromonas salmonicida subsp. salmonicida A449, complete genome FORWARD",0.9210586189994945
"CP000647.1:15539-15613 Klebsiella pneumoniae subsp. pneumoniae MGH 78578, complete genome FORWARD",0.7408238874971732
"CP000653.1:c3580539-3580454 Enterobacter sp. 638 chromosome, complete genome FORWARD",0.9107694707061976
"CP000653.1:c3921956-3921833 Enterobacter sp. 638 chromosome, complete genome FORWARD",0.853491165964085
"CP000673.1:2823144-2823173 Clostridium kluyveri DSM 555, complete genome FORWARD",0.1664196743422373
"CP000903.1:c4024493-4024394 Bacillus weihenstephanensis KBAB4, complete genome FORWARD",0.8950056400978462
"CP000918.1:c1269860-1269759 Streptococcus pneumoniae 70585, complete genome FORWARD",0.898196505910817
"CP001012.1:c26926-26824 Xylella fastidiosa M23 plasmid pXFAS01, complete sequence FORWARD",0.8655804056325505
"CP001127.1:4368291-4368328 Salmonella enterica subsp. enterica serovar Schwarzengrund str. CVM19633, complete genome FORWARD",0.2060376829548097
"CP001344.1:2330090-2330186 Cyanothece sp. PCC 7425, complete genome FORWARD",0.9074530918211707
"CP001389.1:c1612626-1612514 Sinorhizobium fredii NGR234, complete genome FORWARD",0.8460837504840035
"CP002582.1:c3780440-3780356 Clostridium lentocellum DSM 5427, complete genome FORWARD",0.8846419441139777
"CP002781.1:c3627045-3626927 Sinorhizobium meliloti AK83 chromosome 1, complete sequence FORWARD",0.8831088148638844
"CR752656.3:1766-1839 Mouse DNA sequence from clone WI1-2643G14 on chromosome 4, complete sequence FORWARD",0.811129917575411
CU468135.1:c135524-135470 Erwinia tasmaniensis strain ET1/99 complete chromosome FORWARD,0.7065218297556772
"CU928163.2:5124400-5124476 Escherichia coli UMN026 chromosome, complete genome FORWARD",0.7254843832726867
"D00685.1:1-46 Chicory yellow mottle virus satellite RNA genomic RNA, hammerhead structure region FORWARD",0.2752712489999336
"DQ190454.1:c58870-58808 Homo sapiens clone mck43_A neighbor of BRCA1 gene 1 (NBR1) gene, partial cds; and hypothetical protein LOC10230 (NBR2) and breast cancer 1 early onset (BRCA1) genes, complete cds FORWARD",0.5336344223043382
"DQ496099.1:33592-33622 Homo sapiens transferrin receptor (p90, CD71) (TFRC) gene, complete cds FORWARD",0.0105647511517013
"EF545108.1:38-56 HIV-1 isolate RU00051 from Russia, complete genome FORWARD",0.0035870269293444
"EU086094.1:497-529 Ellobius lutescens X-inactive specific transcript (Xist) gene, partial sequence FORWARD",0.1379974404986683
"EU251067.1:c765-710 Homo sapiens truncated ASFMR1B (ASFMR1) mRNA, complete sequence, alternatively spliced FORWARD",0.4611781144281519
"FJ706078.1:185-292 Homo sapiens NPPA antisense transcript isoform NPPA-AS.9 antisense RNA (NPPA-AS), partial sequence, alternatively spliced FORWARD",0.9048460274987236
"FM245454.1:1310-1382 Drosophila melanogaster CG10206 gene, strain MEL20 FORWARD",0.8947637929506005
FP929046.1:c2709291-2709238 Faecalibacterium prausnitzii SL3/3 draft genome FORWARD,0.6472096522798576
FP929049.1:3216698-3216766 Roseburia intestinalis M50/1 draft genome FORWARD,0.7208898247339546
"FR877557.1:978595-978668 Salmonella bongori NCTC 12419, culture collection SGSC SARC11, complete genome FORWARD",0.8412067865272708
"HM802552.1:355-406 Norovirus Hu/GII.4/Hong Kong/CU050852/2005/CHN RNA-dependent RNA polymerase gene, partial cds; and VP1 and VP2 genes, complete cds FORWARD",0.4833534768935447
J01557.1:117-211 c.freundii tryptophan operon regulatory region FORWARD,0.8921715312264079
"JWHR01000038.1:103443-103543 Terrisporobacter othiniensis strain 08-306576 Contig038, whole genome shotgun sequence FORWARD",0.9022439401604008
L24512.1:259-333 Kunjin virus 3' UTR FORWARD,0.8539538505594063
L36588.1:797-921 Homo sapiens intron-encoded U22 small nucleolar RNA (UHG) gene FORWARD,0.923539260239704
L43509.1:1988-2051 Homo sapiens methionine adenosyltransferase alpha subunit gene fragment FORWARD,0.8385317831518002
M10393.1:c122-16 E.coli secondary lambda attachment (att) site FORWARD,0.8743428185181694
M17910.1:2-64 Human U7 small nuclear RNA (snRNP) FORWARD,0.7844858905529521
"M27263.1:115-224 C.elegans trans-spliced leader 2 (SL2 RNA-alpha) gene, 5' flank FORWARD",0.8681674702160208
M58314.1:2-79 Eggplant mosaic virus (EMV) 3' terminus tRNA-like structure FORWARD,0.9143743509702926
"M59757.2:2712-2828 Bacillus subtilis ORF1A (pyrR), putative membrane-bound uracil permease (pyrP), aspartate transcarbamylase (pyrB), dihydroorotase (pyrC), glutaminase of carbamyl phosphate synthetase (pyrAA), carbamyl phosphate synthetase (pyrAB), dihydroorotase dehydrogenase (pyrD), OMP decarboxylase (pyrF), and OMP-PRPP transferase (pyrE) genes, complete cds; and unknown gene FORWARD",0.9144130235358832
"NC_001726.1:2661-2711 Carrot mottle mimic umbravirus (CMoMV) dsRNA1, complete genome FORWARD",0.4842552964334661
"NC_006577.2:13601-13681 Human coronavirus HKU1, complete genome FORWARD",0.7748282926612852
"NC_022103.1:27934-27996 Bat coronavirus CDPHE15/USA/2006, complete genome FORWARD",0.6890986912671903
"NC_038882.1:587-667 Hepatitis C virus (isolate H77) genotype 1, complete cds FORWARD",0.8518799250083574
"NC_038882.1:670-749 Hepatitis C virus (isolate H77) genotype 1, complete cds FORWARD",0.9226592466458602
"NC_038882.1:750-862 Hepatitis C virus (isolate H77) genotype 1, complete cds FORWARD",0.8610610793470714
"NC_038882.1:9047-9093 Hepatitis C virus (isolate H77) genotype 1, complete cds FORWARD",0.6468873186374954
"NC_038882.1:9128-9197 Hepatitis C virus (isolate H77) genotype 1, complete cds FORWARD",0.7886734695676534
"NW_012236522.1:c625959-625899 Acytostelium subglobosum LB1 DNA, scaffold: scaffold11, whole genome shotgun sequence FORWARD",0.6772488176587731
"S62908.1:1076-1129 gamma-aminobutyric acidA receptor alpha 3 subunit [human, fetal brain, mRNA, 1637 nt] FORWARD",0.1417283759025857
"U00096.2:1268547-1268611 Escherichia coli str. K-12 substr. MG1655, complete genome FORWARD",0.6651842399170147
"U00096.2:c4083263-4083205 Escherichia coli str. K-12 substr. MG1655, complete genome FORWARD",0.8273466543612846
"U00096.2:c458040-457945 Escherichia coli str. K-12 substr. MG1655, complete genome FORWARD",0.9277146290899964
"U06156.1:1880-1993 Mustela putorius furo Kv1.4 ventricular voltage-gated potassium channel (FK1) mRNA, complete cds FORWARD",0.867273640288524
"U24479.1:327-387 Human immunodeficiency virus type 1 patient 3799(9-93), clone 8 LTR, (nef) pseudogene, partial cds FORWARD",0.7391734469710627
"U24479.1:452-550 Human immunodeficiency virus type 1 patient 3799(9-93), clone 8 LTR, (nef) pseudogene, partial cds FORWARD",0.9159707557235504
"U27202.1:210-335 Actinobacillus pleuropneumoniae riboflavin biosynthesis operon, riboflavin-specific deaminase (ribG), riboflavin synthase alpha subunit (ribB), bifunctional GTP cyclohydrase II/3,4-dihydroxy-2-butanone-4-phosphate synthase (ribA), and riboflavin synthase beta subunit (ribH) genes, complete cds FORWARD",0.8769623337564902
"U30944.1:6092-6122 Youcai mosaic virus replicase, movement protein, and coat protein mRNAs, complete cds FORWARD",0.0421366329809018
"U31639.1:55-159 Litomosoides sigmodontis 5S ribosomal RNA intergenic spacer region, partial sequence FORWARD",0.8844995436490568
"U40580.1:1686-1760 Human U22 snoRNA host gene (UHG) gene, complete sequence FORWARD",0.9196502891683443
"U40580.1:2651-2720 Human U22 snoRNA host gene (UHG) gene, complete sequence FORWARD",0.8581481421055188
"U40580.1:2987-3057 Human U22 snoRNA host gene (UHG) gene, complete sequence FORWARD",0.8829227851374848
"U72852.1:1-68 Human U63 small nucleolar RNA gene, complete sequence FORWARD",0.6969820816104132
"U77364.1:4186-4260 Mus musculus homeodomain-containing transcription factor (Hoxd4) gene, complete cds FORWARD",0.806479321305566
"U88237.1:1-43 Dengue virus type 2 polyprotein gene, partial cds FORWARD",0.07202706876283635
"U92976.1:1692-1779 Bacillus subtilis cold shock protein C (cspC) gene, complete cds FORWARD",0.9304831616762284
"UPTC01005503.1/810-692 UPTC01005503.1 Acanthocheilonema viteae genome assembly, contig: NAV_scaffold0005503, whole genome shotgun sequence FORWARD",0.8631763198607183
URS00000B0556 pre_miRNA from 1 species FORWARD,0.9230142583595816
URS00000C1F14 pre_miRNA from 2 species FORWARD,0.6454289348719026
URS00000CBE63 pre_miRNA from 9 species FORWARD,0.6130164323662435
URS0000104936 pre_miRNA from 1 species FORWARD,0.5563382195501713
URS000013ABA3 pre_miRNA from 6 species FORWARD,0.9113531937167378
URS0000172C44 pre_miRNA from 2 species FORWARD,0.7608360983355453
URS000017FDC0 pre_miRNA from 2 species FORWARD,0.6653168996606262
URS00001E259E pre_miRNA from 3 species FORWARD,0.7419157982517661
URS000020F699 pre_miRNA from 1 species FORWARD,0.8924488601635013
URS000022B1DF pre_miRNA from 3 species FORWARD,0.8645450406702504
URS0000233054 pre_miRNA from 24 species FORWARD,0.7724363678680657
URS0000245997 pre_miRNA from 16 species FORWARD,0.8706424456870459
URS0000283D0A pre_miRNA from 13 species FORWARD,0.8228165689274336
URS00003735F0 pre_miRNA from 21 species FORWARD,0.894580696986393
URS0000378F87 pre_miRNA from 1 species FORWARD,0.5966251223592439
URS00003D4BED pre_miRNA from 2 species FORWARD,0.8299876596023543
URS00003E472F pre_miRNA from 1 species FORWARD,0.8987826101875874
URS00003F4C59 pre_miRNA from 4 species FORWARD,0.4672677608844116
URS000044FBAD pre_miRNA from 1 species FORWARD,0.9284262968197332
URS00004B65B5 pre_miRNA from 2 species FORWARD,0.7057577387611254
URS00005675D3 pre_miRNA from 16 species FORWARD,0.889478738747128
URS00005BBB15 pre_miRNA from 2 species FORWARD,0.8672800194472208
URS00005DA074 pre_miRNA from 6 species FORWARD,0.9056438593866144
URS0000661ED7 pre_miRNA from 2 species FORWARD,0.5710228656343121
URS0000668584 pre_miRNA from 7 species FORWARD,0.7507389402362383
URS000068196F pre_miRNA from 6 species FORWARD,0.5736382350961033
URS000069A308 pre_miRNA from 2 species FORWARD,0.5717637153548725
URS00006B1A8C pre_miRNA from 3 species FORWARD,0.8183159025936049
URS00006C56F0 ncRNA from 1 species FORWARD,0.8858042742473813
URS00006D42C3 pre_miRNA from 1 species FORWARD,0.7118116341062688
URS00006E735F pre_miRNA from 9 species FORWARD,0.8264466753758999
URS000070F95C pre_miRNA from 3 species FORWARD,0.6268141891887332
URS0000759B6B pre_miRNA from 2 species FORWARD,0.6970401823832535
URS0000759CC2 pre_miRNA from 1 species FORWARD,0.8781697541682869
URS0000759E15 pre_miRNA from 5 species FORWARD,0.6997031320312089
URS0000759E42 pre_miRNA from 3 species FORWARD,0.5611194883098736
URS0000759F8C pre_miRNA from 1 species FORWARD,0.9394478082787154
URS0000759FA8 pre_miRNA from 1 species FORWARD,0.7996733761554309
URS000075A0E2 pre_miRNA from 44 species FORWARD,0.8505488561674064
URS000075A159 pre_miRNA from 2 species FORWARD,0.9164270066153508
URS000075A170 pre_miRNA from 1 species FORWARD,0.9113212338706596
URS000075A274 pre_miRNA from 16 species FORWARD,0.6134225496101036
URS000075A278 pre_miRNA from 1 species FORWARD,0.9356656605123022
URS000075A2D0 ncRNA from 53 species FORWARD,0.26999362432474644
URS000075A311 pre_miRNA from 1 species FORWARD,0.8986836352815708
URS000075A388 pre_miRNA from 1 species FORWARD,0.8938529473716337
URS000075A3B3 pre_miRNA from 5 species FORWARD,0.8351582523605922
URS000075A4E3 pre_miRNA from 1 species FORWARD,0.8101208872877866
URS000075A520 pre_miRNA from 1 species FORWARD,0.9126892457687008
URS000075A647 pre_miRNA from 3 species FORWARD,0.7794812995325313
URS000075A91E ncRNA from 5 species FORWARD,0.8667684221596332
URS000075A9DE pre_miRNA from 4 species FORWARD,0.8889708151272543
URS000075ACBD pre_miRNA from 1 species FORWARD,0.9144862941133014
URS000075AF72 pre_miRNA from 1 species FORWARD,0.8892258202127078
URS000075B09E pre_miRNA from 16 species FORWARD,0.5951490189772748
URS000075B543 pre_miRNA from 3 species FORWARD,0.8211646924849625
URS000075B686 pre_miRNA from 4 species FORWARD,0.6879175688436812
URS000075B85A ncRNA from 2 species FORWARD,0.7366193061425074
URS000075BB36 pre_miRNA from 1 species FORWARD,0.70688707657983
URS000075BBB7 pre_miRNA from 5 species FORWARD,0.9246103100628
URS000075BC4C pre_miRNA from 1 species FORWARD,0.9247033661690955
URS000075BC4D pre_miRNA from 6 species FORWARD,0.7540078324153724
URS000075C031 pre_miRNA from 1 species FORWARD,0.8895192067523079
URS000075C49E pre_miRNA from 1 species FORWARD,0.6883259413717644
URS000075C541 pre_miRNA from 1 species FORWARD,0.9277490631389115
URS000075C560 pre_miRNA from 3 species FORWARD,0.8944355393548925
URS000075C57A pre_miRNA from 5 species FORWARD,0.7263641348028558
URS000075C635 pre_miRNA from 1 species FORWARD,0.8624587538237737
URS000075CBC1 pre_miRNA from 7 species FORWARD,0.903918068460336
URS000075CE1D pre_miRNA from 8 species FORWARD,0.8615811027232756
URS000075D076 pre_miRNA from 1 species FORWARD,0.7934221589881449
URS000075D137 pre_miRNA from 3 species FORWARD,0.4616104647422197
URS000075D18E pre_miRNA from 1 species FORWARD,0.9090425290931035
URS000075D22A pre_miRNA from 1 species FORWARD,0.745539055424743
URS000075D322 pre_miRNA from 7 species FORWARD,0.7487848279367149
URS000075D37E ncRNA from 6 species FORWARD,0.41036183375517576
URS000075D5F1 pre_miRNA from 1 species FORWARD,0.918860773961257
URS000075D680 pre_miRNA from 1 species FORWARD,0.8808788844600892
URS000075D6A0 pre_miRNA from 5 species FORWARD,0.8905385311446307
URS000075D6C9 pre_miRNA from 1 species FORWARD,0.6923505469250425
URS000075D839 pre_miRNA from 1 species FORWARD,0.8982414349168508
URS000075D89F pre_miRNA from 1 species FORWARD,0.8149078313856283
URS000075D9C9 pre_miRNA from 11 species FORWARD,0.9376410088738104
URS000075DA0D pre_miRNA from 1 species FORWARD,0.9007774088065792
URS000075DB79 pre_miRNA from 3 species FORWARD,0.7779173399127219
URS000075DE71 pre_miRNA from 1 species FORWARD,0.929109089215542
URS000075DF87 pre_miRNA from 1 species FORWARD,0.8362915139185139
URS000075E055 pre_miRNA from 4 species FORWARD,0.7623728613578503
URS000075E0DE pre_miRNA from 13 species FORWARD,0.8648505285786199
URS000075E14A pre_miRNA from 11 species FORWARD,0.6143054527755206
URS000075E1C2 pre_miRNA from 6 species FORWARD,0.898035687733751
URS000075E2F5 pre_miRNA from 5 species FORWARD,0.46985303986934257
URS000075E62C pre_miRNA from 1 species FORWARD,0.8828760843587727
URS000075E62D pre_miRNA from 2 species FORWARD,0.8791070746716527
URS000075E9B7 pre_miRNA from 2 species FORWARD,0.9425488913978313
URS000075EAAF pre_miRNA from 1 species FORWARD,0.9008322442269848
URS000075EB16 pre_miRNA from 6 species FORWARD,0.5344922488428762
URS000075EC2E pre_miRNA from 2 species FORWARD,0.8691327171260605
URS000075EC56 pre_miRNA from 1 species FORWARD,0.9248066378255508
URS000075EDB9 pre_miRNA from 1 species FORWARD,0.9301688468221216
URS000075F0A5 pre_miRNA from 9 species FORWARD,0.61018632197323
URS000075F101 pre_miRNA from 1 species FORWARD,0.8545135957133092
URS00007B1F29 pre_miRNA from 1 species FORWARD,0.780497749696202
URS00007E38B3 pre_miRNA from 1 species FORWARD,0.8884191269179007
URS00007E3DF8 ncRNA from 3 species FORWARD,0.9206846366078582
URS00007E41FD pre_miRNA from 2 species FORWARD,0.2873513048592302
URS00007E47F5 ncRNA from 2 species FORWARD,0.8729603674348203
URS0000A869C8 pre_miRNA from 34 species FORWARD,0.7531329293551392
URS0000AA83FD pre_miRNA from 2 species FORWARD,0.6359438129452283
URS0000C380DA ncRNA from 1 species FORWARD,0.9246255874709609
URS0000D4F3CB pre_miRNA from 1 species FORWARD,0.8842895375648324
URS0000D4FB78 pre_miRNA from 1 species FORWARD,0.8302698872970342
URS0000D50B1F pre_miRNA from 1 species FORWARD,0.6245404419698882
URS0000D5133B pre_miRNA from 1 species FORWARD,0.816816187372938
URS0000D516A3 pre_miRNA from 1 species FORWARD,0.892854664486795
URS0000D522A6 pre_miRNA from 2 species FORWARD,0.7676985005394381
URS0000D52362 pre_miRNA from 1 species FORWARD,0.5861614016369974
URS0000D52F3E pre_miRNA from 2 species FORWARD,0.7173068274548883
URS0000D53F04 pre_miRNA from 2 species FORWARD,0.9036362535532689
URS0000D541D5 pre_miRNA from 1 species FORWARD,0.8769218634755828
URS0000D54899 pre_miRNA from 1 species FORWARD,0.8956822136823408
URS0000D54C6D pre_miRNA from 1 species FORWARD,0.849895558984218
URS0000D54FEB pre_miRNA from 1 species FORWARD,0.9082225422946528
URS0000D56535 pre_miRNA from 2 species FORWARD,0.7526935991327424
URS0000D565C6 pre_miRNA from 1 species FORWARD,0.6351190691658117
URS0000D56AD2 pre_miRNA from 1 species FORWARD,0.6977511634352686
URS0000D65784 sRNA from 1 species FORWARD,0.9024451934972391
URS0000D659BD ncRNA from 1 species FORWARD,0.8097945555745765
URS0000D659CD ncRNA from 1 species FORWARD,0.9218148081565778
URS0000D65C24 ncRNA from 1 species FORWARD,0.8782568136772235
URS0000D65CBB ncRNA from 1 species FORWARD,0.308199929938328
URS0000D65CCD ncRNA from 1 species FORWARD,0.3595793018792375
URS0000D65E42 ncRNA from 1 species FORWARD,0.9411486530861799
URS0000D65EB4 ncRNA from 1 species FORWARD,0.1646778474273187
URS0000D65F72 ncRNA from 1 species FORWARD,0.9470761723255492
URS0000D66257 ncRNA from 1 species FORWARD,0.5542828766379456
URS0000D662E1 ncRNA from 1 species FORWARD,0.9361146044904356
URS0000D66309 ncRNA from 1 species FORWARD,0.912266498287817
URS0000D66357 ribozyme from 1 species FORWARD,0.5495307632136355
URS0000D6638D ncRNA from 1 species FORWARD,0.5167723602339946
URS0000D663DB ncRNA from 1 species FORWARD,0.8998515655207621
URS0000D663EB sRNA from 1 species FORWARD,0.8540897006073478
URS0000D6644A sRNA from 1 species FORWARD,0.3917463171110208
URS0000D6652C sRNA from 1 species FORWARD,0.9069544848424024
URS0000D665BD ncRNA from 1 species FORWARD,0.8906701174971261
URS0000D66669 ncRNA from 2 species FORWARD,0.7322744319144554
URS0000D66910 ncRNA from 1 species FORWARD,0.36348023845453115
URS0000D66925 ncRNA from 1 species FORWARD,0.6864364242606834
URS0000D66A72 ncRNA from 1 species FORWARD,0.8712978497163764
URS0000D66B4B sRNA from 1 species FORWARD,0.9376034050847823
URS0000D66C3C ncRNA from 1 species FORWARD,0.898247618247243
URS0000D67070 ncRNA from 1 species FORWARD,0.9036041933002328
URS0000D67106 ncRNA from 1 species FORWARD,0.9095080750131112
URS0000D67297 sRNA from 1 species FORWARD,0.2703318469294429
URS0000D673FD ncRNA from 1 species FORWARD,0.8862741351467909
URS0000D67501 ncRNA from 2 species FORWARD,0.565630837869413
URS0000D67512 ncRNA from 1 species FORWARD,0.9174405082807302
URS0000D6758F ncRNA from 1 species FORWARD,0.90800853700198
URS0000D676A2 ncRNA from 3 species FORWARD,0.2322307472819352
URS0000D676F5 ncRNA from 1 species FORWARD,0.8969503281348378
URS0000D67882 ncRNA from 1 species FORWARD,0.7332570766864986
URS0000D679AE ncRNA from 2 species FORWARD,0.3260688535242077
URS0000D67B13 ncRNA from 1 species FORWARD,0.8155331090362117
URS0000D67C16 ncRNA from 1 species FORWARD,0.9107408984059556
URS0000D67D6E sRNA from 1 species FORWARD,0.9034999678442306
URS0000D67E15 ncRNA from 1 species FORWARD,0.5318708817377586
URS0000D67E21 ncRNA from 1 species FORWARD,0.899918503941719
URS0000D68019 ncRNA from 1 species FORWARD,1.0
URS0000D68084 sRNA from 1 species FORWARD,0.8917832916702211
URS0000D68146 ncRNA from 1 species FORWARD,0.6721753164489694
URS0000D682A0 ncRNA from 1 species FORWARD,0.8692942290786722
URS0000D682DE sRNA from 1 species FORWARD,0.8802418261887184
URS0000D68353 ncRNA from 1 species FORWARD,0.8952536481217271
URS0000D68364 sRNA from 1 species FORWARD,0.92198458962197
URS0000D68378 ncRNA from 1 species FORWARD,0.8913605089974956
URS0000D6862B sRNA from 1 species FORWARD,0.9337896907602669
URS0000D686A1 ncRNA from 4 species FORWARD,0.8305321095202475
URS0000D6872B ncRNA from 1 species FORWARD,0.8365163547265786
URS0000D6890D ncRNA from 1 species FORWARD,0.42010930170330474
URS0000D68A5A ncRNA from 1 species FORWARD,0.4978265220305953
URS0000D68BFD ncRNA from 1 species FORWARD,0.9280002017247904
URS0000D68CD9 ncRNA from 1 species FORWARD,0.6749152577957068
URS0000D68D56 ncRNA from 1 species FORWARD,0.897367586265671
URS0000D68F0D ncRNA from 1 species FORWARD,0.3688373897957803
URS0000D69021 ncRNA from 2 species FORWARD,0.5535359280688965
URS0000D690C5 ncRNA from 1 species FORWARD,0.8769049190538105
URS0000D692CD ncRNA from 1 species FORWARD,0.3848936774323592
URS0000D692DD ncRNA from 1 species FORWARD,0.4017165039390176
URS0000D693BD ncRNA from 1 species FORWARD,0.9073426156455152
URS0000D69403 ncRNA from 1 species FORWARD,0.9102014922489301
URS0000D69432 ncRNA from 1 species FORWARD,0.8474422628051701
URS0000D694A5 ncRNA from 1 species FORWARD,0.9450585112276596
URS0000D694A6 ncRNA from 1 species FORWARD,0.695759992270563
URS0000D6954B ncRNA from 1 species FORWARD,0.26971621540624025
URS0000D69756 ncRNA from 1 species FORWARD,0.6568678675458548
URS0000D69791 ncRNA from 1 species FORWARD,0.8227324074906128
URS0000D697C2 ncRNA from 2 species FORWARD,0.7620724366344825
URS0000D6984B ncRNA from 1 species FORWARD,0.9038641734562264
URS0000D6989B ncRNA from 1 species FORWARD,0.6741198323802687
URS0000D698DA ncRNA from 1 species FORWARD,0.6128544133915683
URS0000D69A42 sRNA from 1 species FORWARD,0.4855857663587996
URS0000D69B07 ncRNA from 1 species FORWARD,0.835483166638453
URS0000D69B0B ncRNA from 9 species FORWARD,0.5624935245801929
URS0000D69BC1 ncRNA from 1 species FORWARD,0.9089010391544824
URS0000D69C8A ncRNA from 1 species FORWARD,0.7381230273186131
URS0000D69CDD ncRNA from 1 species FORWARD,0.915572582114186
URS0000D69D59 ncRNA from 1 species FORWARD,0.5932106982439813
URS0000D69D6E ncRNA from 1 species FORWARD,0.3886857784476917
URS0000D69FB9 ncRNA from 1 species FORWARD,0.8954660671725602
URS0000D69FEA ncRNA from 1 species FORWARD,0.644219042848865
URS0000D6A003 sRNA from 1 species FORWARD,0.3988464771650279
URS0000D6A08A ncRNA from 1 species FORWARD,0.8034202478817754
URS0000D6A2AF ncRNA from 1 species FORWARD,0.8361984607334214
URS0000D6A30D ncRNA from 3 species FORWARD,0.749419109041512
URS0000D6A333 ncRNA from 1 species FORWARD,0.6544550022652904
URS0000D6A41F ncRNA from 1 species FORWARD,0.7798325442866737
URS0000D6A42B ncRNA from 1 species FORWARD,0.8862362713976962
URS0000D6A513 ncRNA from 1 species FORWARD,0.9308198788278976
URS0000D6A581 ncRNA from 1 species FORWARD,0.7677986755721449
URS0000D6A625 ncRNA from 1 species FORWARD,0.8997696554251715
URS0000D6A678 ncRNA from 1 species FORWARD,0.6109307581253715
URS0000D6A70B ncRNA from 1 species FORWARD,0.8912655805058043
URS0000D6A736 ncRNA from 1 species FORWARD,0.3174055980025648
URS0000D6A748 ncRNA from 1 species FORWARD,0.8374983804387278
URS0000D6A75E sRNA from 1 species FORWARD,0.8761402491946785
URS0000D6A789 ncRNA from 1 species FORWARD,0.3195825435099089
URS0000D6A925 ncRNA from 1 species FORWARD,0.6175735438553964
URS0000D6AAB6 sRNA from 1 species FORWARD,0.8949899274586978
URS0000D6AC76 ncRNA from 1 species FORWARD,0.9288817578291234
URS0000D6AD8E ncRNA from 1 species FORWARD,0.9274577835274179
URS0000D6ADF0 ncRNA from 1 species FORWARD,0.3906830942629751
URS0000D6ADF5 ncRNA from 2 species FORWARD,0.6858018087526634
URS0000D6AF7E sRNA from 4 species FORWARD,0.9148459537022172
URS0000D6B08C ncRNA from 1 species FORWARD,0.7115500461127919
URS0000D6B0EC ncRNA from 1 species FORWARD,0.879580631015508
URS0000D6B190 ncRNA from 1 species FORWARD,0.6099009367189165
URS0000D6B294 ncRNA from 1 species FORWARD,0.8619908404394394
URS0000D6B395 ncRNA from 1 species FORWARD,0.8820823563147516
URS0000D6B3CF ncRNA from 1 species FORWARD,0.9099365704922544
URS0000D6B57B ncRNA from 1 species FORWARD,0.1187192614743721
URS0000D6B5A4 ncRNA from 2 species FORWARD,0.0988393257413198
URS0000D6B60C ncRNA from 1 species FORWARD,0.9398380468534109
URS0000D6B750 sRNA from 1 species FORWARD,0.6194839894663585
URS0000D6B779 ncRNA from 1 species FORWARD,0.9115510904104762
URS0000D6B8FB ncRNA from 1 species FORWARD,0.9010092638595744
URS0000D6BAF1 ncRNA from 1 species FORWARD,0.9027942004801988
URS0000D6BC7D ncRNA from 1 species FORWARD,0.900480790637115
URS0000D6BD41 ncRNA from 1 species FORWARD,0.8969060408096591
URS0000D6BD57 ncRNA from 1 species FORWARD,0.7350670463289194
URS0000D6BE00 ncRNA from 1 species FORWARD,0.8806999453812735
URS0000D6BF09 ncRNA from 1 species FORWARD,0.3463520276146654
URS0000D6C308 ncRNA from 1 species FORWARD,0.9009346782122021
URS0000D6C30D sRNA from 1 species FORWARD,0.900105101927987
URS0000D6C318 ribozyme from 1 species FORWARD,0.9328180340001294
URS0000D6C363 ncRNA from 1 species FORWARD,0.9049258167819307
URS0000D6C3C5 ncRNA from 1 species FORWARD,0.8394053759072283
URS0000D6C420 ncRNA from 1 species FORWARD,0.8976147119054981
URS0000D6C45B ncRNA from 1 species FORWARD,0.6441391785009932
URS0000D6C49D ribozyme from 1 species FORWARD,0.6567609533646581
URS0000D6C588 ncRNA from 1 species FORWARD,0.9191266684590853
URS0000D6C8AF ncRNA from 1 species FORWARD,0.6565237836894862
URS0000D6C906 ncRNA from 1 species FORWARD,0.7548137433778327
URS0000D6C970 ncRNA from 1 species FORWARD,0.6022270127616106
URS0000D6CA0E ncRNA from 1 species FORWARD,0.3370833468242478
URS0000D6CA7B ncRNA from 1 species FORWARD,0.6812388824528254
URS0000D6CAFC ncRNA from 1 species FORWARD,0.8496981960690837
URS0000D6CB56 ncRNA from 1 species FORWARD,0.8592264975626602
URS0000D6CC47 sRNA from 1 species FORWARD,0.6477454988965297
URS0000D6CDB0 ncRNA from 1 species FORWARD,0.8903466956282086
URS0000D6CE28 ncRNA from 1 species FORWARD,0.8729634038908549
URS0000D6CEC0 ncRNA from 1 species FORWARD,0.9208211450070338
URS0000D6CFA6 ncRNA from 1 species FORWARD,0.8643773841705998
URS0000D6D0A2 ncRNA from 1 species FORWARD,0.8166500974963586
URS0000D6D144 ncRNA from 1 species FORWARD,0.6909071999914697
URS0000D6D1F8 ncRNA from 1 species FORWARD,0.9037998168540744
URS0000D6D22E ncRNA from 1 species FORWARD,0.43641770796223467
URS0000D6D406 ribozyme from 1 species FORWARD,0.9061139165711029
URS0000D6D409 ncRNA from 1 species FORWARD,0.7202834627001015
URS0001A23711 ncRNA from 1 species FORWARD,0.0577544678761142
URS0001A2376E ncRNA from 1 species FORWARD,0.30989753403131703
URS0001A2386A ncRNA from 1 species FORWARD,0.6949332679491551
URS0001A23874 ncRNA from 1 species FORWARD,0.16932241996621167
URS0001A238E8 ncRNA from 1 species FORWARD,0.48821201913474543
URS0001A239EB ncRNA from 1 species FORWARD,0.1735756516302855
URS0001A23A52 ncRNA from 1 species FORWARD,0.8260397850069163
